ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	GeneRatio_in_term
IPR020613	Thiolase, conserved site	3/5009	10/35927	0.153087031168016	0.999999999999999	0.999999999999999	og24102/og24104/og24223	3	3/10
IPR021131	Large ribosomal subunit protein uL15/eL18	3/5009	10/35927	0.153087031168016	0.999999999999999	0.999999999999999	og23201/og24484/og31349	3	3/10
IPR022251	Protein of unknown function wound-induced	3/5009	10/35927	0.153087031168016	0.999999999999999	0.999999999999999	og29656/og29761/og31223	3	3/10
IPR036227	Large ribosomal subunit protein uL15/eL18 superfamily	3/5009	10/35927	0.153087031168016	0.999999999999999	0.999999999999999	og23201/og24484/og31349	3	3/10
IPR038376	ATP synthase, alpha subunit, C-terminal domain superfamily	3/5009	10/35927	0.153087031168016	0.999999999999999	0.999999999999999	og26680/og33042/og33290	3	3/10
IPR044662	Stress-response A/B barrel domain-containing protein HS1/DABB1-like	3/5009	10/35927	0.153087031168016	0.999999999999999	0.999999999999999	og26453/og27895/og27897	3	3/10
IPR018333	Squalene cyclase	4/5009	16/35927	0.174326221637851	0.999999999999999	0.999999999999999	og23200/og29845/og31213/og32577	4	4/16
IPR039624	Late embryogenesis abundant protein 1/2/D7/Stress-induced protein KIN2	4/5009	16/35927	0.174326221637851	0.999999999999999	0.999999999999999	og27187/og30894/og33039/og33319	4	4/16
IPR039639	Protein IDA-like	4/5009	16/35927	0.174326221637851	0.999999999999999	0.999999999999999	og00170/og23821/og24088/og25845	4	4/16
IPR036242	Agglutinin domain superfamily	5/5009	22/35927	0.183290250609054	0.999999999999999	0.999999999999999	og23350/og25477/og26605/og27180/og29663	5	5/22
IPR045867	DNA-directed RNA polymerase, subunit beta-prime	6/5009	28/35927	0.186668309138185	0.999999999999999	0.999999999999999	og31252/og31253/og32561/og32897/og33144/og33317	6	6/28
IPR006137	NADH:ubiquinone oxidoreductase-like, 20kDa subunit	3/5009	11/35927	0.189776184214122	0.999999999999999	0.999999999999999	og24429/og24476/og33040	3	3/11
IPR017853	Glycoside hydrolase superfamily	47/5009	297/35927	0.194327661697888	0.999999999999999	0.999999999999999	og22488/og22864/og23198/og23754/og23956/og24268/og24269/og24271/og25173/og25236/og26025/og26261/og26619/og26646/og26657/og26659/og27217/og27881/og28556/og28560/og28561/og28570/og28640/og29153/og29769/og30327/og30837/og30875/og30882/og30936/og31102/og31152/og31181/og31197/og31247/og31377/og32182/og32215/og32396/og32592/og32874/og32975/og33179/og33285/og33310/og33366/og33581	47	47/297
IPR000246	Peptidase T2, asparaginase 2	2/5009	6/35927	0.198936534283524	0.999999999999999	0.999999999999999	og28630/og29531	2	2/6
IPR000268	DNA-directed RNA polymerase subunit RPABC5/Rpb10	2/5009	6/35927	0.198936534283524	0.999999999999999	0.999999999999999	og23799/og33371	2	2/6
IPR001962	Asparagine synthase	2/5009	6/35927	0.198936534283524	0.999999999999999	0.999999999999999	og29615/og30285	2	2/6
IPR002818	DJ-1/PfpI	2/5009	6/35927	0.198936534283524	0.999999999999999	0.999999999999999	og26348/og33540	2	2/6
IPR006196	RNA-binding domain, S1, IF1 type	2/5009	6/35927	0.198936534283524	0.999999999999999	0.999999999999999	og26452/og27326	2	2/6
IPR006221	Anthranilate synthase/para-aminobenzoate synthase like domain	2/5009	6/35927	0.198936534283524	0.999999999999999	0.999999999999999	og27890/og31165	2	2/6
IPR009025	DNA-directed RNA polymerase, RBP11-like dimerisation domain	2/5009	6/35927	0.198936534283524	0.999999999999999	0.999999999999999	og27329/og28293	2	2/6
IPR010683	Protein of unknown function DUF1262	2/5009	6/35927	0.198936534283524	0.999999999999999	0.999999999999999	og24218/og28502	2	2/6
IPR010686	Oil body-associated protein-like	2/5009	6/35927	0.198936534283524	0.999999999999999	0.999999999999999	og31095/og31096	2	2/6
IPR018086	NADH:ubiquinone oxidoreductase, subunit 1, conserved site	2/5009	6/35927	0.198936534283524	0.999999999999999	0.999999999999999	og27842/og30794	2	2/6
IPR018376	Enoyl-CoA hydratase/isomerase, conserved site	2/5009	6/35927	0.198936534283524	0.999999999999999	0.999999999999999	og23230/og33269	2	2/6
IPR019791	Haem peroxidase, animal-type	2/5009	6/35927	0.198936534283524	0.999999999999999	0.999999999999999	og29634/og31217	2	2/6
IPR020606	Small ribosomal subunit protein uS7, conserved site	2/5009	6/35927	0.198936534283524	0.999999999999999	0.999999999999999	og30391/og33286	2	2/6
IPR023580	RNA polymerase subunit RPB10	2/5009	6/35927	0.198936534283524	0.999999999999999	0.999999999999999	og23799/og33371	2	2/6
IPR027935	Protein dehydration-induced 19, C-terminal	2/5009	6/35927	0.198936534283524	0.999999999999999	0.999999999999999	og29621/og29678	2	2/6
IPR036853	Large ribosomal subunit protein uL14 superfamily	2/5009	6/35927	0.198936534283524	0.999999999999999	0.999999999999999	og28635/og33381	2	2/6
IPR037120	Haem peroxidase domain superfamily, animal type	2/5009	6/35927	0.198936534283524	0.999999999999999	0.999999999999999	og29634/og31217	2	2/6
IPR013126	Heat shock protein 70 family	4/5009	17/35927	0.204373986472453	0.999999999999999	0.999999999999999	og26474/og28634/og29184/og29611	4	4/17
IPR000922	D-galactoside/L-rhamnose binding SUEL lectin domain	8/5009	41/35927	0.20463342137671	0.999999999999999	0.999999999999999	og24271/og25173/og25236/og28258/og29769/og31102/og32396/og33285	8	8/41
IPR001750	NADH:quinone oxidoreductase/Mrp antiporter, transmembrane domain	8/5009	41/35927	0.20463342137671	0.999999999999999	0.999999999999999	og27822/og29489/og29702/og30794/og30851/og31076/og32924/og35020	8	8/41
IPR001906	Terpene synthase, N-terminal domain	7/5009	35/35927	0.207677209053508	0.999999999999999	0.999999999999999	og22723/og27899/og28030/og29437/og29538/og32274/og33325	7	7/35
IPR004100	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain	5/5009	23/35927	0.209120865951848	0.999999999999999	0.999999999999999	og32567/og32774/og32917/og33042/og33182	5	5/23
IPR036873	Rhodanese-like domain superfamily	5/5009	23/35927	0.209120865951848	0.999999999999999	0.999999999999999	og23076/og23769/og23955/og30663/og33656	5	5/23
IPR000907	Lipoxygenase	6/5009	29/35927	0.209507417767716	0.999999999999999	0.999999999999999	og25141/og30729/og31264/og32484/og32812/og33203	6	6/29
IPR044974	Disease resistance protein, plants	10/5009	54/35927	0.213406580067377	0.999999999999999	0.999999999999999	og23340/og23669/og24489/og25699/og26601/og27681/og27715/og28274/og29642/og29725	10	10/54
IPR001360	Glycoside hydrolase family 1	9/5009	48/35927	0.218827514049617	0.999999999999999	0.999999999999999	og23956/og26025/og26261/og30327/og31197/og31377/og32182/og32215/og32592	9	9/48
IPR000994	Peptidase M24	3/5009	12/35927	0.228368328003973	0.999999999999999	0.999999999999999	og27353/og30944/og33580	3	3/12
IPR001834	NADH:cytochrome b5 reductase-like	3/5009	12/35927	0.228368328003973	0.999999999999999	0.999999999999999	og27774/og29219/og33418	3	3/12
IPR002935	Class I-like SAM-dependent O-methyltransferase	3/5009	12/35927	0.228368328003973	0.999999999999999	0.999999999999999	og24948/og28564/og33553	3	3/12
IPR003918	NADH:ubiquinone oxidoreductase	3/5009	12/35927	0.228368328003973	0.999999999999999	0.999999999999999	og30794/og31076/og35020	3	3/12
IPR036005	Creatinase/aminopeptidase-like	3/5009	12/35927	0.228368328003973	0.999999999999999	0.999999999999999	og27353/og30944/og33580	3	3/12
IPR045344	C-JID domain	3/5009	12/35927	0.228368328003973	0.999999999999999	0.999999999999999	og26136/og29725/og30811	3	3/12
IPR016039	Thiolase-like	7/5009	36/35927	0.229041400746615	0.999999999999999	0.999999999999999	og24102/og24103/og24104/og24223/og25549/og26461/og29573	7	7/36
IPR013819	Lipoxygenase, C-terminal	6/5009	30/35927	0.233258524575163	0.999999999999999	0.999999999999999	og25141/og30729/og31264/og32484/og32812/og33203	6	6/30
IPR036226	Lipoxigenase, C-terminal domain superfamily	6/5009	30/35927	0.233258524575163	0.999999999999999	0.999999999999999	og25141/og30729/og31264/og32484/og32812/og33203	6	6/30
IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	5/5009	24/35927	0.236031543437019	0.999999999999999	0.999999999999999	og22886/og26496/og29534/og31314/og33423	5	5/24
IPR036812	NADP-dependent oxidoreductase domain superfamily	7/5009	37/35927	0.251105489812121	0.999999999999999	0.999999999999999	og23206/og25450/og27392/og27732/og28638/og28639/og32373	7	7/37
IPR000218	Large ribosomal subunit protein uL14	2/5009	7/35927	0.253990712428459	0.999999999999999	0.999999999999999	og28635/og33381	2	2/7
IPR000243	Peptidase T1A, proteasome beta-subunit	2/5009	7/35927	0.253990712428459	0.999999999999999	0.999999999999999	og27879/og29836	2	2/7
IPR001047	Small ribosomal subunit protein eS8	2/5009	7/35927	0.253990712428459	0.999999999999999	0.999999999999999	og23038/og27326	2	2/7
IPR001976	Small ribosomal subunit protein eS24	2/5009	7/35927	0.253990712428459	0.999999999999999	0.999999999999999	og28542/og33532	2	2/7
IPR005455	Profilin, eukaryotic type	2/5009	7/35927	0.253990712428459	0.999999999999999	0.999999999999999	og27892/og31351	2	2/7
IPR007641	RNA polymerase Rpb2, domain 7	2/5009	7/35927	0.253990712428459	0.999999999999999	0.999999999999999	og23906/og24221	2	2/7
IPR008598	Drought induced 19 protein type, zinc-binding domain	2/5009	7/35927	0.253990712428459	0.999999999999999	0.999999999999999	og29621/og29678	2	2/7
IPR018283	Small ribosomal subunit protein eS8, conserved site	2/5009	7/35927	0.253990712428459	0.999999999999999	0.999999999999999	og23038/og27326	2	2/7
IPR020059	Glutamyl/glutaminyl-tRNA synthetase, class Ib, anti-codon binding domain	2/5009	7/35927	0.253990712428459	0.999999999999999	0.999999999999999	og24457/og28581	2	2/7
IPR023211	DNA polymerase, palm domain superfamily	2/5009	7/35927	0.253990712428459	0.999999999999999	0.999999999999999	og27409/og28217	2	2/7
IPR036140	Profilin superfamily	2/5009	7/35927	0.253990712428459	0.999999999999999	0.999999999999999	og27892/og31351	2	2/7
IPR036967	Small ribosomal subunit protein uS11 superfamily	2/5009	7/35927	0.253990712428459	0.999999999999999	0.999999999999999	og23220/og27882	2	2/7
IPR041095	Elongation Factor G, domain II	2/5009	7/35927	0.253990712428459	0.999999999999999	0.999999999999999	og33163/og33480	2	2/7
IPR008949	Isoprenoid synthase domain superfamily	9/5009	50/35927	0.25638176897756	0.999999999999999	0.999999999999999	og22723/og27899/og28030/og28466/og29538/og31256/og32274/og32941/og33325	9	9/50
IPR002171	Large ribosomal subunit protein uL2	4/5009	19/35927	0.268204606411421	0.999999999999999	0.999999999999999	og23752/og29491/og30867/og32587	4	4/19
IPR012967	Plant O-methyltransferase dimerisation domain	4/5009	19/35927	0.268204606411421	0.999999999999999	0.999999999999999	og22872/og23063/og24146/og25729	4	4/19
IPR000772	Ricin B, lectin domain	3/5009	13/35927	0.268223917225207	0.999999999999999	0.999999999999999	og23047/og23754/og31181	3	3/13
IPR000883	Cytochrome c oxidase subunit I	3/5009	13/35927	0.268223917225207	0.999999999999999	0.999999999999999	og29154/og29689/og34885	3	3/13
IPR007120	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain	3/5009	13/35927	0.268223917225207	0.999999999999999	0.999999999999999	og24718/og26598/og28220	3	3/13
IPR018188	Ribonuclease T2, His active site 1	3/5009	13/35927	0.268223917225207	0.999999999999999	0.999999999999999	og26410/og27391/og27884	3	3/13
IPR022739	Polyphenol oxidase, central domain	3/5009	13/35927	0.268223917225207	0.999999999999999	0.999999999999999	og24471/og27909/og29557	3	3/13
IPR024156	Small GTPase superfamily, ARF type	3/5009	13/35927	0.268223917225207	0.999999999999999	0.999999999999999	og23915/og27764/og31046	3	3/13
IPR003245	Phytocyanin domain	9/5009	51/35927	0.275891098959092	0.999999999999999	0.999999999999999	og23097/og23098/og23099/og23103/og23234/og23357/og23949/og28029/og28751	9	9/51
IPR011050	Pectin lyase fold/virulence factor	29/5009	185/35927	0.276641435646508	0.999999999999999	0.999999999999999	og21580/og22539/og22665/og23108/og23242/og23438/og23447/og24230/og25908/og25918/og26492/og27188/og27241/og27370/og27385/og27935/og29255/og29319/og29467/og29527/og29556/og30778/og30841/og30922/og31278/og32737/og32788/og33269/og33330	29	29/185
IPR010658	Nodulin-like	6/5009	32/35927	0.282957608906851	0.999999999999999	0.999999999999999	og24086/og24450/og28802/og29516/og31036/og32992	6	6/32
IPR039391	Phytocyanin-like	8/5009	45/35927	0.286052921529129	0.999999999999999	0.999999999999999	og23097/og23098/og23099/og23103/og23234/og23357/og23949/og28029	8	8/45
IPR036514	SGNH hydrolase superfamily	17/5009	105/35927	0.291430235456686	0.999999999999999	0.999999999999999	og23052/og23777/og26145/og26456/og26875/og27337/og29170/og29632/og29633/og30545/og31001/og31265/og31348/og31420/og32533/og33107/og33451	17	17/105
IPR001547	Glycoside hydrolase, family 5	5/5009	26/35927	0.292297759114724	0.999999999999999	0.999999999999999	og22488/og22864/og23754/og27217/og30837	5	5/26
IPR036121	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain superfamily	5/5009	26/35927	0.292297759114724	0.999999999999999	0.999999999999999	og32567/og32774/og32917/og33042/og33182	5	5/26
IPR000726	Glycoside hydrolase, family 19, catalytic	3/5009	14/35927	0.308760489874638	0.999999999999999	0.999999999999999	og23984/og28621/og33342	3	3/14
IPR006534	P-type ATPase, subfamily IIIA	3/5009	14/35927	0.308760489874638	0.999999999999999	0.999999999999999	og25696/og26451/og32438	3	3/14
IPR006694	Fatty acid hydroxylase	3/5009	14/35927	0.308760489874638	0.999999999999999	0.999999999999999	og23219/og23220/og27926	3	3/14
IPR011583	Chitinase II/V-like, catalytic domain	3/5009	14/35927	0.308760489874638	0.999999999999999	0.999999999999999	og28556/og30875/og33310	3	3/14
IPR029070	Chitinase insertion domain superfamily	3/5009	14/35927	0.308760489874638	0.999999999999999	0.999999999999999	og28556/og30875/og33310	3	3/14
IPR032696	Squalene cyclase, C-terminal	3/5009	14/35927	0.308760489874638	0.999999999999999	0.999999999999999	og23200/og29845/og32577	3	3/14
IPR000269	Copper amine oxidase	2/5009	8/35927	0.309267385883177	0.999999999999999	0.999999999999999	og24555/og30665	2	2/8
IPR000924	Glutamyl/glutaminyl-tRNA synthetase	2/5009	8/35927	0.309267385883177	0.999999999999999	0.999999999999999	og24457/og28582	2	2/8
IPR001694	NADH:ubiquinone oxidoreductase, subunit 1/F420H2 oxidoreductase subunit H	2/5009	8/35927	0.309267385883177	0.999999999999999	0.999999999999999	og27842/og30794	2	2/8
IPR002365	Terpene synthase, conserved site	2/5009	8/35927	0.309267385883177	0.999999999999999	0.999999999999999	og29845/og32577	2	2/8
IPR005517	Translation elongation factor EFG/EF2, domain IV	2/5009	8/35927	0.309267385883177	0.999999999999999	0.999999999999999	og33163/og33480	2	2/8
IPR005798	Cytochrome b/b6, C-terminal	2/5009	8/35927	0.309267385883177	0.999999999999999	0.999999999999999	og24440/og26712	2	2/8
IPR006214	Bax inhibitor 1-related	2/5009	8/35927	0.309267385883177	0.999999999999999	0.999999999999999	og24096/og33231	2	2/8
IPR006747	Protein of unknown function DUF599	2/5009	8/35927	0.309267385883177	0.999999999999999	0.999999999999999	og29655/og33583	2	2/8
IPR007770	Protein DMP	2/5009	8/35927	0.309267385883177	0.999999999999999	0.999999999999999	og24480/og24729	2	2/8
IPR010918	PurM-like, C-terminal domain	2/5009	8/35927	0.309267385883177	0.999999999999999	0.999999999999999	og29598/og31176	2	2/8
IPR013041	Clathrin adaptor, appendage, Ig-like subdomain superfamily	2/5009	8/35927	0.309267385883177	0.999999999999999	0.999999999999999	og23629/og24773	2	2/8
IPR029017	Enolase-like, N-terminal	2/5009	8/35927	0.309267385883177	0.999999999999999	0.999999999999999	og29778/og33284	2	2/8
IPR036603	RNA polymerase, RBP11-like subunit	2/5009	8/35927	0.309267385883177	0.999999999999999	0.999999999999999	og27329/og28293	2	2/8
IPR036849	Enolase-like, C-terminal domain superfamily	2/5009	8/35927	0.309267385883177	0.999999999999999	0.999999999999999	og29778/og33284	2	2/8
IPR036921	PurM-like, N-terminal domain superfamily	2/5009	8/35927	0.309267385883177	0.999999999999999	0.999999999999999	og29598/og31176	2	2/8
IPR039192	Glycogen synthase kinase 3, catalytic domain	2/5009	8/35927	0.309267385883177	0.999999999999999	0.999999999999999	og25230/og25945	2	2/8
IPR044552	GDSL esterase/lipase GLIP1-5/GLL25	2/5009	8/35927	0.309267385883177	0.999999999999999	0.999999999999999	og30545/og31420	2	2/8
IPR012334	Pectin lyase fold	28/5009	182/35927	0.317040802159183	0.999999999999999	0.999999999999999	og21580/og22539/og23108/og23242/og23438/og23447/og24230/og25908/og25918/og26492/og27188/og27241/og27370/og27385/og27935/og29255/og29319/og29467/og29527/og29556/og30778/og30841/og30922/og31278/og32737/og32788/og33269/og33330	28	28/182
IPR023213	Chloramphenicol acetyltransferase-like domain superfamily	12/5009	74/35927	0.333261394565853	0.999999999999999	0.999999999999999	og23223/og23224/og23354/og23362/og24789/og27132/og27936/og28791/og29931/og30282/og31126/og33477	12	12/74
IPR035940	CAP superfamily	6/5009	34/35927	0.334671318183579	0.999999999999999	0.999999999999999	og24463/og25502/og30910/og31082/og32943/og34997	6	6/34
IPR002182	NB-ARC	10/5009	61/35927	0.342290573372886	0.999999999999999	0.999999999999999	og23340/og23669/og25699/og25830/og26601/og27681/og28274/og28702/og29642/og29725	10	10/61
IPR002403	Cytochrome P450, E-class, group IV	3/5009	15/35927	0.349460918485132	0.999999999999999	0.999999999999999	og24270/og24674/og31260	3	3/15
IPR006140	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	3/5009	15/35927	0.349460918485132	0.999999999999999	0.999999999999999	og27069/og30406/og30958	3	3/15
IPR036928	Amidase signature (AS) superfamily	3/5009	15/35927	0.349460918485132	0.999999999999999	0.999999999999999	og23456/og29546/og29547	3	3/15
IPR045872	ADP-ribosylation factor 1-5	3/5009	15/35927	0.349460918485132	0.999999999999999	0.999999999999999	og23915/og31046/og33269	3	3/15
IPR023210	NADP-dependent oxidoreductase domain	6/5009	35/35927	0.36094596145187	0.999999999999999	0.999999999999999	og25450/og27392/og27732/og28638/og28639/og32373	6	6/35
IPR000454	ATP synthase, F0 complex, subunit C	1/5009	3/35927	0.362668416128336	0.999999999999999	0.999999999999999	og33291	1	1/3
IPR000592	Small ribosomal subunit protein eS27	1/5009	3/35927	0.362668416128336	0.999999999999999	0.999999999999999	og26828	1	1/3
