Map_ID	Map_description	KO_Num_InMap	KO	Cma_Gene	Cmo_Gene	Cla_Gene	Csa_Gene	Cme_Gene
01100	Metabolic pathways	832	K00547	Cma_013853, Cma_023593, Cma_001508, Cma_019357, Cma_026601	Cmo_018910, Cmo_016686, Cmo_030253, Cmo_011426, Cmo_020360	Cla014785, Cla020396, Cla007521	Csa2M223160.1, Csa5M609660.1, Csa7M387160.1	MELO3C012247P1, MELO3C014294P2, MELO3C015794P1
01100	Metabolic pathways	832	K00549	Cma_010878, Cma_008385, Cma_029883, Cma_005705, Cma_029486, Cma_029485	Cmo_030322, Cmo_021717, Cmo_000673, Cmo_000671, Cmo_004424	Cla017148, Cla011095, Cla002903	Csa1M599580.1, Csa3M822260.1, Csa3M842030.1	MELO3C009782P1, MELO3C015586P1, MELO3C026604P1
01100	Metabolic pathways	832	K00550	Cma_017976	Cmo_013430		Csa3M710860.1	MELO3C026739P1
01100	Metabolic pathways	832	K00558	Cma_023072, Cma_001923, Cma_002376	Cmo_003465, Cmo_029947, Cmo_021682, Cmo_000989	Cla001916, Cla004759, Cla008852, Cla008853	Csa1M604080.1, Csa3M006640.1, Csa5M002610.1	MELO3C013806P1, MELO3C015649P1, MELO3C026448P1
01100	Metabolic pathways	832	K00559	Cma_018025, Cma_008847	Cmo_013481, Cmo_003943	Cla017280, Cla017281	Csa3M689270.1, Csa3M689280.1	MELO3C023989P2, MELO3C023990P1
01100	Metabolic pathways	832	K00588	Cma_012104, Cma_031447, Cma_025891, Cma_025892, Cma_025893, Cma_025894	Cmo_016264, Cmo_011082, Cmo_011084, Cmo_011085, Cmo_011087, Cmo_028615	Cla016012	Csa5M589940.1, Csa7M073660.1	MELO3C011872P2, MELO3C018450P2
01100	Metabolic pathways	832	K00591			Cla013499	Csa6M169360.1	MELO3C019710P1
01100	Metabolic pathways	832	K00600	Cma_021935, Cma_020804, Cma_020806, Cma_020808, Cma_020809, Cma_023460, Cma_000531, Cma_019497, Cma_007212, Cma_005020, Cma_009417	Cmo_023009, Cmo_008470, Cmo_023607, Cmo_025420, Cmo_014335, Cmo_009427, Cmo_020477, Cmo_030930, Cmo_015178, Cmo_015180, Cmo_015182, Cmo_015183	Cla002746, Cla023138, Cla013023, Cla014088, Cla010549, Cla022173, Cla002414	Csa2M145880.1, Csa2M372170.1, Csa3M221750.1, Csa4M062380.1, Csa4M377740.1, Csa6M497310.1	MELO3C007698P1, MELO3C010431P1, MELO3C011107P1, MELO3C016200P1, MELO3C019443P1, MELO3C019450P1, MELO3C020429P1
01100	Metabolic pathways	832	K00601	Cma_014362		Cla015547	Csa7M450470.1	MELO3C024353P1
01100	Metabolic pathways	832	K00602	Cma_015786, Cma_020319	Cmo_017527, Cmo_025869	Cla019336	Csa1M057010.1	MELO3C002406P1
01100	Metabolic pathways	832	K00605	Cma_015798, Cma_020219	Cmo_017541, Cmo_025774	Cla019368	Csa1M062310.1	MELO3C002444P1
01100	Metabolic pathways	832	K00606	Cma_013803	Cmo_016631	Cla014963	Csa7M338120.1	MELO3C012767P1, MELO3C014805P1
01100	Metabolic pathways	832	K00609	Cma_024457	Cmo_031449	Cla005332	Csa3M074470.1	MELO3C014189P1
01100	Metabolic pathways	832	K00611	Cma_007719, Cma_004219	Cmo_007949, Cmo_005957	Cla020781	Csa3M859690.1	MELO3C003814P1
01100	Metabolic pathways	832	K00615	Cma_023410, Cma_006558, Cma_029056	Cmo_020532, Cmo_026417, Cmo_000441	Cla021318, Cla006968	Csa3M126240.1, Csa6M077460.1	MELO3C006200P1, MELO3C022494P1
01100	Metabolic pathways	832	K00616	Cma_005983, Cma_016741, Cma_031869	Cmo_020036, Cmo_018207, Cmo_031743	Cla011560, Cla012772, Cla018793	Csa1M418760.1, Csa4M007670.1, Csa5M160240.1	MELO3C005559P2, MELO3C017506P1, MELO3C017817P1
01100	Metabolic pathways	832	K00620		Cmo_004800	Cla017879	Csa3M734910.1	MELO3C009277P1
01100	Metabolic pathways	832	K00626	Cma_027349, Cma_012544, Cma_030971	Cmo_029025, Cmo_016022, Cmo_028025	Cla010997, Cla015696	Csa1M173130.1, Csa7M031640.1	MELO3C024190P1, MELO3C026065P1
01100	Metabolic pathways	832	K00627	Cma_017844, Cma_030250, Cma_013152, Cma_001533, Cma_005843, Cma_003222	Cmo_002136, Cmo_018938, Cmo_031353, Cmo_018349, Cmo_013296, Cmo_031637, Cmo_011435	Cla016364, Cla016365, Cla016366, Cla013720, Cla012596, Cla020386	Csa2M385080.1, Csa3M848140.2, Csa5M608580.1, Csa7M284430.1	MELO3C012235P1, MELO3C013081P1, MELO3C019872P1, MELO3C023666P1
01100	Metabolic pathways	832	K00630	Cma_026211, Cma_016823	Cmo_023286, Cmo_030610	Cla016244	Csa3M900970.1	MELO3C003440P1
01100	Metabolic pathways	832	K00640	Cma_021737, Cma_006893, Cma_003379	Cmo_008791, Cmo_005112, Cmo_027968, Cmo_006128	Cla007771, Cla014346, Cla003285	Csa2M298310.1, Csa3M769110.1, Csa6M509570.1	MELO3C003551P1, MELO3C007969P1, MELO3C023285P1, MELO3C024900P1
01100	Metabolic pathways	832	K00645	Cma_018493, Cma_031120	Cmo_013967, Cmo_023967	Cla008130	Csa1M533500.1	MELO3C020514P1
01100	Metabolic pathways	832	K00648	Cma_027952, Cma_016738, Cma_016740	Cmo_020035, Cmo_024836	Cla011561	Csa5M160250.1	MELO3C005558P1
01100	Metabolic pathways	832	K00652	Cma_027749	Cmo_029295	Cla004958	Csa5M141150.1	MELO3C005823P2
01100	Metabolic pathways	832	K00654	Cma_011844, Cma_021190, Cma_003185, Cma_017624	Cmo_024258, Cmo_022069, Cmo_002650, Cmo_015547	Cla019309, Cla022592	Csa1M000720.1, Csa2M356100.1	MELO3C010839P2, MELO3C026175P1
01100	Metabolic pathways	832	K00655	Cma_028926, Cma_030440	Cmo_016451, Cmo_026972	Cla013272	Csa2M059790.1, Csa4M476190.1	MELO3C008959P2
01100	Metabolic pathways	832	K00658	Cma_006921, Cma_003406	Cmo_008761, Cmo_005142	Cla016316	Csa7M212650.1	MELO3C013153P1
01100	Metabolic pathways	832	K00660	Cma_008630, Cma_008632, Cma_023485	Cmo_004168, Cmo_004170	Cla000287, Cla002945	Csa3M600020.1	MELO3C014767P1, MELO3C027168P1
01100	Metabolic pathways	832	K00677				Csa1M586840.1	
01100	Metabolic pathways	832	K00688	Cma_018249, Cma_020095, Cma_026695, Cma_010463	Cmo_013730, Cmo_010599, Cmo_028341, Cmo_011530	Cla019696, Cla013340, Cla010229, Cla001469	Csa1M075580.1, Csa4M095050.1, Csa5M606600.1, Csa6M188010.1	MELO3C002626P2, MELO3C012142P1, MELO3C012143P1, MELO3C018948P1, MELO3C025876P1
01100	Metabolic pathways	832	K00695	Cma_011081, Cma_018093, Cma_018555, Cma_014706, Cma_013420, Cma_020580, Cma_002436	Cmo_001855, Cmo_007577, Cmo_013553, Cmo_014039, Cmo_026152, Cmo_003409, Cmo_021485	Cla009124, Cla018637, Cla017392, Cla011131	Csa1M031890.1, Csa1M597800.1, Csa4M001950.1, Csa5M322500.2	MELO3C001956P1, MELO3C015552P1, MELO3C017942P1, MELO3C025101P2
01100	Metabolic pathways	832	K00696	Cma_011358, Cma_015450, Cma_023453, Cma_019489, Cma_003925, Cma_002676	Cmo_023599, Cmo_006803, Cmo_005651, Cmo_003156, Cmo_020483, Cmo_021216	Cla012198, Cla011923, Cla010566	Csa1M224890.1, Csa2M121970.1, Csa2M401440.1	MELO3C008101P1, MELO3C010300P1, MELO3C020357P1
01100	Metabolic pathways	832	K00700	Cma_008150, Cma_023227, Cma_003403, Cma_019077	Cmo_012212, Cmo_005139, Cmo_001150, Cmo_004674	Cla016311, Cla017715, Cla021936	Csa3M751970.1, Csa6M357030.1, Csa7M213180.1, Csa7M213190.1	MELO3C009445P1, MELO3C013141P1, MELO3C013146P1, MELO3C026536P2
01100	Metabolic pathways	832	K00703	Cma_008444	Cmo_004369	Cla016995	Csa3M825040.1	MELO3C009861P1
01100	Metabolic pathways	832	K00705	Cma_030327, Cma_026337	Cmo_028728, Cmo_015040	Cla012081, Cla020125, Cla020126	Csa2M296010.1, Csa4M420150.1	MELO3C019135P1, MELO3C020949P1
01100	Metabolic pathways	832	K00721		Cmo_007864, Cmo_006041, Cmo_006042	Cla023443	Csa4M658550.1	MELO3C017019P1
01100	Metabolic pathways	832	K00726		Cmo_016065	Cla015742	Csa7M024680.1	MELO3C013249P1
01100	Metabolic pathways	832	K00729	Cma_013042, Cma_001190	Cmo_002248, Cmo_018595	Cla004015, Cla004662	Csa5M181500.1, Csa5M517110.1	MELO3C021632P1, MELO3C023850P1
01100	Metabolic pathways	832	K00736	Cma_027343	Cmo_016018	Cla015692	Csa7M031700.1	MELO3C024194P1
01100	Metabolic pathways	832	K00737	Cma_011339, Cma_015110, Cma_013011, Cma_001771, Cma_025833, Cma_002662	Cmo_002288, Cmo_019196, Cmo_007153, Cmo_003171, Cmo_011162, Cmo_021236	Cla012216, Cla010039, Cla004628	Csa1M351960.1, Csa5M522970.1, Csa5M598080.1	MELO3C010319P1, MELO3C011944P1, MELO3C021589P1
01100	Metabolic pathways	832	K00748	Cma_010588	Cmo_010739	Cla013507	Csa6M168270.1	MELO3C019719P1
01100	Metabolic pathways	832	K00759	Cma_020970, Cma_021219, Cma_022917, Cma_027955, Cma_024618, Cma_017415, Cma_017646	Cmo_024838, Cmo_022049, Cmo_022280, Cmo_025698, Cmo_015334, Cmo_015574, Cmo_000821	Cla022334, Cla022621	Csa2M354800.1, Csa2M381870.1, Csa3M033230.1, Csa5M160770.1	MELO3C005556P1, MELO3C010812P2, MELO3C011270P1, MELO3C013962P1
01100	Metabolic pathways	832	K00760	Cma_013217	Cmo_002068	Cla013797	Csa6M052780.1	MELO3C019966P1
01100	Metabolic pathways	832	K00761	Cma_005471	Cmo_014811	Cla018178	Csa4M297440.1	MELO3C003165P1
01100	Metabolic pathways	832	K00763	Cma_009839, Cma_024261	Cmo_028639, Cmo_012711	Cla020230	Csa2M279170.1	MELO3C020858P1
01100	Metabolic pathways	832	K00764	Cma_010031, Cma_024419	Cmo_012878, Cmo_010191	Cla016614	Csa2M252070.1	MELO3C020749P1
01100	Metabolic pathways	832	K00765	Cma_001857, Cma_028222	Cmo_019287, Cmo_001544	Cla022935	Csa5M586570.1	MELO3C011826P2
01100	Metabolic pathways	832	K00766	Cma_020350	Cmo_025905	Cla003457	Csa1M046170.1	MELO3C002275P1
01100	Metabolic pathways	832	K00767	Cma_001001	Cmo_009938	Cla001944, Cla001945	CsaUNM019160.1	MELO3C018332P3
01100	Metabolic pathways	832	K00770	Cma_008778	Cmo_004008	Cla017383, Cla017384	Csa4M002500.1, Csa4M002510.1, Csa4M002520.1	MELO3C017931P1, MELO3C017933P1, MELO3C017935P1
01100	Metabolic pathways	832	K00787	Cma_030975, Cma_006863	Cmo_008828, Cmo_028042	Cla011017, Cla003330	Csa6M017060.1, Csa7M278210.1	MELO3C024967P1, MELO3C024982P1
01100	Metabolic pathways	832	K00789	Cma_018053, Cma_008814, Cma_014055, Cma_004666, Cma_022318	Cmo_022672, Cmo_021058, Cmo_013511, Cmo_016890, Cmo_027396, Cmo_003975	Cla018320, Cla018322, Cla015190, Cla017324	Csa6M446510.1, Csa7M419610.1, Csa7M419650.1, CsaUNM024770.1	MELO3C012911P1, MELO3C023606P1, MELO3C024471P1
01100	Metabolic pathways	832	K00791	Cma_009353, Cma_027631	Cmo_025456, Cmo_006672	Cla003535, Cla002431	Csa1M152000.1, Csa4M083690.1	MELO3C004783P1, MELO3C016096P1, MELO3C016098P1
01100	Metabolic pathways	832	K00793	Cma_030916, Cma_010631	Cmo_013137, Cmo_010782	Cla013562	Csa6M128010.1, Csa6M128550.1	MELO3C000760P1
01100	Metabolic pathways	832	K00794	Cma_017356	Cmo_022359, Cmo_015111	Cla022008	Csa6M366300.1	MELO3C011439P1
01100	Metabolic pathways	832	K00797	Cma_011742, Cma_001718, Cma_020368, Cma_026888, Cma_025787, Cma_016297	Cmo_019579, Cmo_019135, Cmo_024370, Cmo_025919, Cmo_011205, Cmo_011733, Cmo_015042	Cla000964, Cla004242, Cla010098, Cla019182, Cla004901	Csa1M005540.1, Csa1M045980.1, Csa3M604620.1, Csa5M139500.1, Csa5M602150.1	MELO3C002252P1, MELO3C005877P2, MELO3C008477P1, MELO3C012007P1, MELO3C017103P1
01100	Metabolic pathways	832	K00800	Cma_006559, Cma_029057	Cmo_026416, Cmo_000442	Cla021317	Csa3M126230.1	MELO3C006199P1
01100	Metabolic pathways	832	K00801	Cma_024411	Cmo_012868	Cla016602	Csa2M251460.1	MELO3C023346P1
01100	Metabolic pathways	832	K00811	Cma_020980, Cma_017430	Cmo_022266, Cmo_015346	Cla022350	Csa2M382520.1	MELO3C011284P3
01100	Metabolic pathways	832	K00814	Cma_014402, Cma_019658, Cma_005808	Cmo_023770, Cmo_018390, Cmo_017228	Cla012553, Cla015506	Csa3M646610.1, Csa7M448000.1	MELO3C022699P4, MELO3C024307P1
01100	Metabolic pathways	832	K00815	Cma_030764, Cma_030765, Cma_030766, Cma_007030	Cmo_008649, Cmo_013145, Cmo_013146, Cmo_013147, Cmo_013148	Cla023356, Cla013546, Cla013548	Csa4M629470.1, Csa6M155030.1, CsaUNM033780.1	MELO3C013583P2, MELO3C025613P1
01100	Metabolic pathways	832	K00817	Cma_003224, Cma_032000, Cma_032001	Cmo_031716, Cmo_031639	Cla016361, Cla010805	Csa7M282400.1	MELO3C023659P1
01100	Metabolic pathways	832	K00818	Cma_014168	Cmo_017007	Cla015337	Csa7M432140.1	MELO3C023453P1
01100	Metabolic pathways	832	K00819	Cma_015590, Cma_015591, Cma_019992	Cmo_017732, Cmo_028245	Cla019569	Csa1M025890.1	MELO3C002752P1
01100	Metabolic pathways	832	K00820	Cma_031075	Cmo_012349	Cla004132	Csa2M099490.1	MELO3C008557P1
01100	Metabolic pathways	832	K00826	Cma_021972, Cma_021246, Cma_004994, Cma_017676	Cmo_022973, Cmo_022021, Cmo_014306, Cmo_015598	Cla014059, Cla022656	Csa2M352930.1, Csa6M496970.1	MELO3C007664P1, MELO3C010776P1
01100	Metabolic pathways	832	K00827	Cma_028094, Cma_005566, Cma_009602	Cmo_029594, Cmo_014907, Cmo_009708, Cmo_001416	Cla012017, Cla014504, Cla018036	Csa3M730200.1, Csa4M036590.1, Csa4M326550.1	MELO3C009117P1, MELO3C017571P1, MELO3C026045P1
01100	Metabolic pathways	832	K00830	Cma_010969, Cma_010727, Cma_002327	Cmo_010894, Cmo_003520, Cmo_021612	Cla006334, Cla008570	Csa1M617370.1, Csa6M433300.1	MELO3C014568P3, MELO3C015151P1
01100	Metabolic pathways	832	K00831	Cma_028148	Cmo_001469	Cla008937	Csa3M002370.1	MELO3C013732P1
01100	Metabolic pathways	832	K00844	Cma_010958, Cma_011204, Cma_010732, Cma_004261, Cma_025226, Cma_016453, Cma_018686, Cma_002336, Cma_002545	Cmo_019747, Cmo_011836, Cmo_006001, Cmo_010899, Cmo_003302, Cmo_003510, Cmo_014319, Cmo_021365, Cmo_021626	Cla016798, Cla020836, Cla006319, Cla014071, Cla011259, Cla008563	Csa1M574970.1, Csa1M615730.1, Csa2M000830.3, Csa2M000870.1, Csa3M872140.1, Csa6M434340.1, Csa6M497090.1	MELO3C003755P1, MELO3C004591P1, MELO3C007677P1, MELO3C014574P1, MELO3C015169P1, MELO3C015416P1
01100	Metabolic pathways	832	K00847	Cma_008707, Cma_014448, Cma_027704, Cma_016210, Cma_022612	Cmo_019479, Cmo_020774, Cmo_017277, Cmo_029248, Cmo_004091	Cla013178, Cla002358, Cla007008	Csa3M345390.1, Csa5M172290.1, Csa6M080910.1	MELO3C005395P1, MELO3C020278P1, MELO3C022452P1
01100	Metabolic pathways	832	K00850	Cma_011192, Cma_017877, Cma_000833, Cma_005269, Cma_009151, Cma_009655, Cma_002530	Cmo_029543, Cmo_013326, Cmo_003317, Cmo_014594, Cmo_009237, Cmo_009750, Cmo_021375	Cla016456, Cla010714, Cla012643, Cla004847, Cla014372, Cla011246	Csa1M575110.1, Csa3M434990.1, Csa3M435010.1, Csa4M023010.1, Csa4M097630.1, Csa6M510350.1	MELO3C007994P1, MELO3C013009P2, MELO3C013010P1, MELO3C015428P1, MELO3C017646P1, MELO3C018966P2, MELO3C025948P1
01100	Metabolic pathways	832	K00851	Cma_016192	Cmo_019461	Cla003582	Csa5M169050.1	MELO3C005426P3
01100	Metabolic pathways	832	K00852	Cma_000654	Cmo_009562	Cla005388	Csa4M082330.1	MELO3C016138P1
01100	Metabolic pathways	832	K00854	Cma_019119	Cmo_012252	Cla021888	Csa6M404190.1	MELO3C019781P1
01100	Metabolic pathways	832	K00855	Cma_026204, Cma_016830, Cma_024755	Cmo_023292, Cmo_025563, Cmo_030618	Cla002691, Cla008848	Csa3M006690.1, Csa3M638540.1	MELO3C013811P1, MELO3C026722P1
01100	Metabolic pathways	832	K00856	Cma_008072, Cma_015005, Cma_023303	Cmo_007258, Cmo_001232, Cmo_004749	Cla013760, Cla017814	Csa3M740080.1, Csa6M405970.1	MELO3C009344P1, MELO3C019810P1
01100	Metabolic pathways	832	K00857	Cma_010166, Cma_025993	Cmo_010331, Cmo_026940	Cla009043, Cla001411	Csa1M181480.1, Csa6M110310.1	MELO3C025541P1, MELO3C025990P1
01100	Metabolic pathways	832	K00858	Cma_010953, Cma_014820, Cma_013299, Cma_000656, Cma_002339	Cmo_001986, Cmo_007442, Cmo_003507, Cmo_009564, Cmo_021631	Cla013908, Cla006312, Cla002446	Csa1M615160.1, Csa4M083530.1, Csa6M381800.1	MELO3C010654P1, MELO3C015180P1, MELO3C016117P1
01100	Metabolic pathways	832	K00859		Cmo_013578	Cla017426, Cla017427	Csa4M001520.1	MELO3C017982P1
01100	Metabolic pathways	832	K00860	Cma_029112, Cma_009247	Cmo_022941, Cmo_025339, Cmo_009339, Cmo_031793	Cla006438, Cla014027, Cla017169	Csa3M843750.1, Csa4M000720.1, Csa6M495640.1	MELO3C007632P1, MELO3C012940P1, MELO3C018012P1, MELO3C026885P1
01100	Metabolic pathways	832	K00861		Cmo_028390	Cla019459	Csa1M071920.1	MELO3C002558P1
01100	Metabolic pathways	832	K00863	Cma_020623	Cmo_026203	Cla018662	Csa1M030620.1	MELO3C001926P1
01100	Metabolic pathways	832	K00864	Cma_014176	Cmo_017015	Cla015346	Csa7M432280.1	MELO3C023442P1
01100	Metabolic pathways	832	K00868	Cma_018143, Cma_008710	Cmo_013607, Cmo_004087		Csa3M363190.1	
01100	Metabolic pathways	832	K00869	Cma_000328, Cma_025026, Cma_018910	Cmo_012052, Cmo_009203, Cmo_006372	Cla019880, Cla005305	Csa2M021630.1	MELO3C004278P1, MELO3C004282P1
01100	Metabolic pathways	832	K00872	Cma_027392	Cmo_016061	Cla015737	Csa7M025730.1	MELO3C015708P1
01100	Metabolic pathways	832	K00873	Cma_023570, Cma_000428, Cma_030494, Cma_019374, Cma_004695, Cma_026870, Cma_010824, Cma_025773, Cma_009020, Cma_009237, Cma_016348, Cma_016784, Cma_031704	Cmo_022693, Cmo_022694, Cmo_019636, Cmo_016426, Cmo_027429, Cmo_025094, Cmo_025326, Cmo_010995, Cmo_030267, Cmo_009319, Cmo_011219, Cmo_011714, Cmo_020378, Cmo_030567	Cla016159, Cla016160, Cla004216, Cla022882, Cla006459, Cla018361, Cla018362, Cla007539, Cla003122	Csa2M215480.1, Csa3M359130.1, Csa3M904080.1, Csa4M000560.1, Csa4M268000.1, Csa5M580610.1, Csa6M449820.1, Csa6M449830.1	MELO3C003381P1, MELO3C006964P1, MELO3C011769P1, MELO3C014272P1, MELO3C014732P1, MELO3C018027P2, MELO3C024508P1, MELO3C024509P2
01100	Metabolic pathways	832	K00876	Cma_018178, Cma_012361, Cma_003332	Cmo_028838, Cmo_008833, Cmo_013648, Cmo_005066	Cla007102	Csa3M271320.1, Csa7M195270.1	MELO3C013202P1, MELO3C023784P1, MELO3C023785P1
01100	Metabolic pathways	832	K00878	Cma_029375	Cmo_000328	Cla021455	Csa3M133300.1	MELO3C006346P1
01100	Metabolic pathways	832	K00888	Cma_031347, Cma_024365	Cmo_016221, Cmo_012822	Cla016547, Cla016548, Cla015940	Csa2M245420.1, Csa2M245430.1, Csa7M258340.1, Csa7M258840.1, Csa7M258850.1	MELO3C012544P1, MELO3C012545P1, MELO3C020987P1, MELO3C020989P1
01100	Metabolic pathways	832	K00889	Cma_008098, Cma_014641, Cma_014769, Cma_023280, Cma_026295, Cma_013352, Cma_026362, Cma_012249, Cma_029445, Cma_001326, Cma_007205, Cma_025580, Cma_006679, Cma_003555, Cma_025737	Cmo_001925, Cmo_008477, Cmo_018730, Cmo_031847, Cmo_031848, Cmo_031276, Cmo_007501, Cmo_007643, Cmo_005297, Cmo_011258, Cmo_023191, Cmo_028455, Cmo_026295, Cmo_000550, Cmo_001208, Cmo_004725	Cla021180, Cla002795, Cla003061, Cla023149, Cla009934, Cla017778, Cla005895, Cla000575, Cla000578	Csa3M119810.1, Csa3M743450.1, Csa4M372620.1, Csa4M432460.1, Csa5M381800.1, Csa5M435070.1, Csa5M623850.1, Csa6M416810.1, Csa6M416820.1, Csa6M416840.1	MELO3C000333P1, MELO3C003057P1, MELO3C005148P1, MELO3C006050P1, MELO3C009382P1, MELO3C010456P1, MELO3C012475P1, MELO3C014374P2, MELO3C019075P1
01100	Metabolic pathways	832	K00891	Cma_022106, Cma_030324, Cma_012319, Cma_004838, Cma_024177	Cmo_022821, Cmo_028719, Cmo_028801, Cmo_012634, Cmo_014190	Cla008501, Cla001042, Cla007752	Csa2M296130.1, Csa3M509960.1, Csa6M487590.1	MELO3C007485P1, MELO3C014943P1, MELO3C020958P1
01100	Metabolic pathways	832	K00894	Cma_029014, Cma_006758	Cmo_030069, Cmo_027509	Cla003692	Csa6M018610.1	MELO3C024971P1
01100	Metabolic pathways	832	K00899	Cma_009275	Cmo_025367	Cla013102	Csa3M199570.1	MELO3C019550P1
01100	Metabolic pathways	832	K00901	Cma_011451, Cma_018614, Cma_020552, Cma_010175, Cma_009745, Cma_027544, Cma_017110	Cmo_029456, Cmo_024683, Cmo_014097, Cmo_026127, Cmo_010410, Cmo_029769, Cmo_006589	Cla011741, Cla022828, Cla013597, Cla018576, Cla018790	Csa1M039060.1, Csa1M295150.1, Csa2M058110.1, Csa3M099600.1, Csa6M123470.1	MELO3C002017P1, MELO3C004041P1, MELO3C013540P1, MELO3C013541P2, MELO3C016566P1, MELO3C016568P1, MELO3C017511P1
01100	Metabolic pathways	832	K00902		Cmo_024177	Cla005083	Csa1M097720.1	
01100	Metabolic pathways	832	K00912	Cma_006924	Cmo_008757	Cla016319	Csa7M212110.1	MELO3C013155P1
01100	Metabolic pathways	832	K00913	Cma_020858, Cma_023040, Cma_026222, Cma_009926, Cma_009928, Cma_024726, Cma_024323, Cma_024324, Cma_017218	Cmo_012776, Cmo_012777, Cmo_022500, Cmo_010087, Cmo_010088, Cmo_023276, Cmo_025589, Cmo_015227, Cmo_000956	Cla013010, Cla013011, Cla016228, Cla014999, Cla022186, Cla008822	Csa2M372810.1, Csa2M439240.1, Csa2M439740.1, Csa3M009450.1, Csa3M901120.1	MELO3C003426P1, MELO3C011119P1, MELO3C013840P1, MELO3C021867P1, MELO3C021870P1
01100	Metabolic pathways	832	K00914	Cma_017777	Cmo_021921	Cla000799	Csa2M348290.1	MELO3C010667P1
01100	Metabolic pathways	832	K00915	Cma_006003	Cmo_018188	Cla012794	Csa4M009900.1	MELO3C017795P1
01100	Metabolic pathways	832	K00919	Cma_010884, Cma_002399	Cmo_003444, Cmo_021710	Cla011088	Csa1M600780.1	MELO3C015605P2
01100	Metabolic pathways	832	K00927	Cma_027082, Cma_008078, Cma_011878, Cma_010546, Cma_024117	Cmo_015747, Cmo_012577, Cmo_010695, Cmo_030560, Cmo_004744	Cla013455, Cla017806, Cla005491	Csa3M740160.1, Csa6M136020.1, Csa7M239010.1	MELO3C009351P1, MELO3C012604P1, MELO3C019634P1
01100	Metabolic pathways	832	K00928	Cma_014658, Cma_013469	Cmo_001801, Cmo_007621	Cla005922	Csa5M457770.1	MELO3C005112P2
01100	Metabolic pathways	832	K00930	Cma_002607, Cma_017149	Cmo_003231, Cmo_029815	Cla022273	Csa2M379190.1	MELO3C011208P1
01100	Metabolic pathways	832	K00938	Cma_023066, Cma_026208	Cmo_023288, Cmo_000982	Cla016251, Cla008842	Csa3M895920.1	MELO3C003445P1
01100	Metabolic pathways	832	K00939	Cma_008562, Cma_014919, Cma_013204, Cma_012364, Cma_000258, Cma_015844, Cma_005409, Cma_025112, Cma_031744	Cmo_022609, Cmo_002079, Cmo_028844, Cmo_007341, Cmo_024300, Cmo_017480, Cmo_014750, Cmo_009125, Cmo_006279, Cmo_004231	Cla004055, Cla016645, Cla013657, Cla020084, Cla018262, Cla002607, Cla019265	Csa1M002150.1, Csa1M050340.1, Csa2M008770.1, Csa3M588530.1, Csa4M293030.1, Csa5M176010.1, Csa6M052070.1	MELO3C002349P1, MELO3C003074P2, MELO3C004452P1, MELO3C011719P1, MELO3C014867P1, MELO3C019938P3, MELO3C026227P1
01100	Metabolic pathways	832	K00940	Cma_014374, Cma_029128, Cma_000685, Cma_015851, Cma_019683, Cma_020254	Cmo_023796, Cmo_017471, Cmo_025810, Cmo_009589, Cmo_000646	Cla021068, Cla012806, Cla002593, Cla015535	Csa1M050200.1, Csa3M116710.1, Csa4M052590.1, Csa7M448850.1	MELO3C002338P1, MELO3C005939P3, MELO3C016297P1, MELO3C024340P1
01100	Metabolic pathways	832	K00942	Cma_026420, Cma_028786, Cma_025348, Cma_006259	Cmo_029116, Cmo_017920, Cmo_026868, Cmo_000165	Cla021673, Cla002756	Csa3M150130.1, Csa3M150140.1, Csa4M161850.1, Csa7M073640.1	MELO3C006574P1, MELO3C006575P1, MELO3C018452P1, MELO3C023150P1
01100	Metabolic pathways	832	K00943	Cma_017958	Cmo_013412	Cla012732	Csa4M006250.1	MELO3C017855P1
01100	Metabolic pathways	832	K00948	Cma_022841, Cma_030496, Cma_016782, Cma_024634	Cmo_016428, Cmo_025683, Cmo_000741, Cmo_030565	Cla016152, Cla008781	Csa3M015880.1, Csa3M904100.1	MELO3C003379P1, MELO3C013871P1
01100	Metabolic pathways	832	K00949		Cmo_016787	Cla015056	Csa7M396410.1	MELO3C016014P2
01100	Metabolic pathways	832	K00963	Cma_018160, Cma_008691, Cma_021018	Cmo_013625, Cmo_015383, Cmo_004106	Cla013205, Cla022403	Csa2M346040.1, Csa3M307690.1	MELO3C011346P1, MELO3C020244P1
01100	Metabolic pathways	832	K00965	Cma_006590	Cmo_026385	Cla021278	Csa3M124840.1	MELO3C006156P2
01100	Metabolic pathways	832	K00966	Cma_008480, Cma_015363, Cma_012750, Cma_002136	Cmo_002544, Cmo_006896, Cmo_024393, Cmo_003720, Cmo_004322	Cla006550, Cla019159, Cla017049	Csa1M006280.1, Csa3M829100.1, Csa6M008750.1	MELO3C008241P1, MELO3C009915P2, MELO3C017126P1
01100	Metabolic pathways	832	K00967	Cma_011524, Cma_002861	Cmo_024610, Cmo_002979, Cmo_001442	Cla018071, Cla018893	Csa1M434170.1, Csa3M727900.1	MELO3C009088P1, MELO3C017389P1
01100	Metabolic pathways	832	K00968	Cma_007098, Cma_003661	Cmo_008581, Cmo_005403	Cla023267	Csa4M618470.1	MELO3C026379P1
01100	Metabolic pathways	832	K00972	Cma_021376, Cma_004388	Cmo_027112, Cmo_027615	Cla009879	Csa6M526490.1	MELO3C007022P1
